date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:19	513/513	---M--	200	added ('OK')	image/png	etag:%228eb476753e79b4d13ecf167084cabbcb%22	https://static.hsappstatic.net/cos-LanguageSwitcher/static-1.11/img/globe.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/static.hsappstatic.net/cos-LanguageSwitcher/static-1.11/img/globe.png	(from https://www.theiamedia.agency/hs/hsstatic/cos-LanguageSwitcher/static-1.11/sass/LanguageSwitcher.css)
12:27:22	191484/191484	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2010:27:18%20GMT	https://www.theiamedia.agency/blog/page/1	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/1.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:23	186301/186301	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2010:27:19%20GMT	https://www.theiamedia.agency/blog/page/3	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/3.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:25	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:21%20GMT	https://www.theiamedia.agency/blog/page/generated_global_groups/28789910856.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/generated_global_groups/28789910856.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:27	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:23%20GMT	https://www.theiamedia.agency/blog/page/generated_global_groups/28765508454.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/generated_global_groups/28765508454.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:28	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:24%20GMT	https://www.theiamedia.agency/blog/page/generated_global_groups/28765508456.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/generated_global_groups/28765508456.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:30	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:26%20GMT	https://www.theiamedia.agency/blog/page/generated_global_groups/28765504090.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/generated_global_groups/28765504090.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:31	149097/149097	---MCZ	200	added ('OK')	text/html	etag:W/%22746f0aab7a0d66dff0415ae4b2381d7b%22	https://www.theiamedia.agency/blog/10-ecommerce-trends-sellers-need-to-know-in-2021	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/10-ecommerce-trends-sellers-need-to-know-in-2021.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:32	79261/79261	---M--	200	added ('OK')	image/png	etag:%22f845af21edcb9521b00b0227313fdde8%22	https://www.theiamedia.agency/hubfs/ecommerce-optimization.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/ecommerce-optimization.png	(from https://www.theiamedia.agency/blog/page/2)
12:27:33	155539/155539	---MCZ	200	added ('OK')	text/html	etag:W/%220fb1d3799d527d1e0b899a775209088c%22	https://www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/the-best-times-to-post-on-each-social-platform.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:34	20604/20604	---M--	200	added ('OK')	image/png	etag:%2245a18211c36065b1c64045c193f8d297%22	https://www.theiamedia.agency/hubfs/social-media-posting-times.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/social-media-posting-times.png	(from https://www.theiamedia.agency/blog/page/2)
12:27:35	161224/161224	---MCZ	200	added ('OK')	text/html	etag:W/%221ff4448a6740698096bb33e550f0ab39%22	https://www.theiamedia.agency/blog/16-marketing-tips-for-ecommerce	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/16-marketing-tips-for-ecommerce.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:36	196677/196677	---M--	200	added ('OK')	image/png	etag:%2261b8f0b36afe7d3368d69c994275a0e3%22	https://www.theiamedia.agency/hubfs/how-ecommerce-companies-can-care-for-their-customers-5eb56dfe6c64e-1520x800.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/how-ecommerce-companies-can-care-for-their-customers-5eb56dfe6c64e-1520x800.png	(from https://www.theiamedia.agency/blog/page/2)
12:27:37	149258/149258	---MCZ	200	added ('OK')	text/html	etag:W/%220be4fa10064c8af9de784b74d9f774cb%22	https://www.theiamedia.agency/blog/best-practices-for-email-design-in-2021-infographic	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/best-practices-for-email-design-in-2021-infographic.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:38	31444/31444	---M--	200	added ('OK')	image/png	etag:%229268a4866ec1e95dfb03d8883b4df22f%22	https://www.theiamedia.agency/hubfs/Email-marketing-guide.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Email-marketing-guide.png	(from https://www.theiamedia.agency/blog/page/2)
12:27:39	169578/169578	---MCZ	200	added ('OK')	text/html	etag:W/%22476a665d1334ed9cf1904e338637f955%22	https://www.theiamedia.agency/blog/6-of-the-most-important-ppc-kpis-you-need-to-track	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/6-of-the-most-important-ppc-kpis-you-need-to-track.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:40	134246/134246	---M--	200	added ('OK')	image/jpeg	etag:%22eadfb1742619219937c8f81101dd2045%22	https://www.theiamedia.agency/hubfs/What-Is-Pay-Per-Click-Advertising.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/What-Is-Pay-Per-Click-Advertising.jpg	(from https://www.theiamedia.agency/blog/page/2)
12:27:41	149561/149561	---MCZ	200	added ('OK')	text/html	etag:W/%2220eec10f9300c9d61a3649d6a056f7d0%22	https://www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/your-business-can-finally-schedule-facebook-instagram-stories.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:42	70635/70635	---M--	200	added ('OK')	image/jpeg	etag:%22afa891eb306b190229d3d1c1a49520e2%22	https://www.theiamedia.agency/hubfs/iStock-641600742-e1527170260126.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/iStock-641600742-e1527170260126.jpg	(from https://www.theiamedia.agency/blog/page/2)
12:27:43	161371/161371	---MCZ	200	added ('OK')	text/html	etag:W/%22fbfe31ad865c8a2581e59104a44aae35%22	https://www.theiamedia.agency/blog/new-data-on-rising-effectiveness-of-6-second-ads-published-by-snapchat	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/new-data-on-rising-effectiveness-of-6-second-ads-published-by-snapchat.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:44	1046153/1046153	---M--	200	added ('OK')	image/png	etag:%2235ee9100cbef6563f30f9edb2ab7987a%22	https://www.theiamedia.agency/hubfs/snapchat-icon-medium-1920.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/snapchat-icon-medium-1920.png	(from https://www.theiamedia.agency/blog/page/2)
12:27:45	164176/164176	---MCZ	200	added ('OK')	text/html	etag:W/%22833656a77129db21771605eedf277ac9%22	https://www.theiamedia.agency/blog/google-shares-5-video-seo-best-practices	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/google-shares-5-video-seo-best-practices.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:46	140144/140144	---M--	200	added ('OK')	image/webp	etag:%2288f6d69f026259bafdd3961bd1822eda%22	https://www.theiamedia.agency/hubfs/53bdcfc1-a8c8-4008-b23d-3a7506bf5bd9-6052ad1525b4e-760x400-1.webp	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/53bdcfc1-a8c8-4008-b23d-3a7506bf5bd9-6052ad1525b4e-760x400-1.webp	(from https://www.theiamedia.agency/blog/page/2)
12:27:47	147479/147479	---MCZ	200	added ('OK')	text/html	etag:W/%224653410eeaf9111c7ea00cb27810bd68%22	https://www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/snapchat-insights-on-gen-z-engagement-and-consumption-trends.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:48	255629/255629	---M--	200	added ('OK')	image/jpeg	etag:%229177ca2f72b7df4ef5d7faf079390016%22	https://www.theiamedia.agency/hubfs/snapchat-logos1-ss-1920.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/snapchat-logos1-ss-1920.jpg	(from https://www.theiamedia.agency/blog/page/2)
12:27:49	161509/161509	---MCZ	200	added ('OK')	text/html	etag:W/%227784443ae4175999048bfb73956b790f%22	https://www.theiamedia.agency/blog/high-performing-video-content-8-types-to-upgrade-your-strategy	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/high-performing-video-content-8-types-to-upgrade-your-strategy.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:50	133170/133170	---M--	200	added ('OK')	image/jpeg	etag:%227cc3cdc7da050db559027606c9196599%22	https://www.theiamedia.agency/hubfs/vimix_thumbnail.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/vimix_thumbnail.jpg	(from https://www.theiamedia.agency/blog/page/2)
12:27:51	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:47%20GMT	https://www.theiamedia.agency/blog/page/generated_global_groups/28747431163.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/generated_global_groups/28747431163.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:53	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:49%20GMT	https://www.theiamedia.agency/blog/page/generated_global_groups/28765504078.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/generated_global_groups/28765504078.html	(from https://www.theiamedia.agency/blog/page/2)
12:27:54	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:50%20GMT	https://www.theiamedia.agency/blog/page/POST	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/page/POST	(from https://www.theiamedia.agency/blog/page/2)
12:27:55	7792/7792	---MCZ	200	added ('OK')	text/html	etag:W/%225d62038c5e8dc73af6bbf0702ed73d8c%22	https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic?hs_amp=true	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic3d9f.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:27:57	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:53%20GMT	https://www.theiamedia.agency/blog/generated_global_groups/28789910856.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/generated_global_groups/28789910856.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:27:59	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:54%20GMT	https://www.theiamedia.agency/blog/generated_global_groups/28765508454.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/generated_global_groups/28765508454.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:00	129705/129705	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:56%20GMT	https://www.theiamedia.agency/blog/generated_global_groups/28765508456.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/generated_global_groups/28765508456.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:02	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:27:58%20GMT	https://www.theiamedia.agency/blog/generated_global_groups/28765504090.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/generated_global_groups/28765504090.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:03	177048/177048	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2010:27:59%20GMT	https://www.theiamedia.agency/blog/author/cheyenne	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/author/cheyenne.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:03	63118/63118	---M--	200	added ('OK')	image/jpeg	etag:%22cc99739c42c92551c4bcc1aa75dd43d5%22	https://www.theiamedia.agency/hubfs/Cheyenne%20Williams%20-%20Staff%20-%20Social%20Media%20Manager.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Cheyenne%20Williams%20-%20Staff%20-%20Social%20Media%20Manager.jpg	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:06	2960525/2960525	---M--	200	added ('OK')	image/png	etag:%2298063d896d8c2b98d484d797106681cc%22	https://www.theiamedia.agency/hs-fs/hubfs/8_graphic_design_trends2.png?width=768&name=8_graphic_design_trends2.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/8_graphic_design_trends200c0.png	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:06	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:02%20GMT	https://www.theiamedia.agency/blog/generated_global_groups/28747431163.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/generated_global_groups/28747431163.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:07	129706/129706	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:03%20GMT	https://www.theiamedia.agency/blog/generated_global_groups/28765504078.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/generated_global_groups/28765504078.html	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:09	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:05%20GMT	https://www.theiamedia.agency/blog/POST	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/POST	(from https://www.theiamedia.agency/blog/8-graphic-design-trends-for-2022-infographic)
12:28:10	174577/174577	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Dec%202021%2010:28:06%20GMT	https://www.theiamedia.agency/blog/tag/marketing/page/2	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/marketing/page/2.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:12	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:08%20GMT	https://www.theiamedia.agency/blog/tag/generated_global_groups/28789910856.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/generated_global_groups/28789910856.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:13	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:09%20GMT	https://www.theiamedia.agency/blog/tag/generated_global_groups/28765508454.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/generated_global_groups/28765508454.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:15	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:11%20GMT	https://www.theiamedia.agency/blog/tag/generated_global_groups/28765508456.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/generated_global_groups/28765508456.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:17	129705/129705	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:13%20GMT	https://www.theiamedia.agency/blog/tag/generated_global_groups/28765504090.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/generated_global_groups/28765504090.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:17	161203/161203	---MCZ	200	added ('OK')	text/html	etag:W/%222f7d4d1e5d9b9ab2ff6239304f3ae016%22	https://www.theiamedia.agency/blog/10-youtube-videos-your-small-business-should-create	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/10-youtube-videos-your-small-business-should-create.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:18	68919/68919	---M--	200	added ('OK')	image/jpeg	etag:%2283e0dace35b7dac69f53e7b1072edc5f%22	https://www.theiamedia.agency/hubfs/YouTube-Thumbnail.png.jpeg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/YouTube-Thumbnail.png.jpg	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:20	161839/161839	---MCZ	200	added ('OK')	text/html	etag:W/%2238b1e110088aa5a59e6a24e5345dc11b%22	https://www.theiamedia.agency/blog/about-micro-influencers-and-how-to-work-with-them	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/about-micro-influencers-and-how-to-work-with-them.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:20	94579/94579	---M--	200	added ('OK')	image/png	etag:%22aab22b411150fc90d6a54f03081d2e5e%22	https://www.theiamedia.agency/hubfs/Microinfluencers_Blog-1024x512.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Microinfluencers_Blog-1024x512.png	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:21	162977/162977	---MCZ	200	added ('OK')	text/html	etag:W/%22b81816eecc458fe6b4e70c0202223e9d%22	https://www.theiamedia.agency/blog/21-instagram-facts-for-2021-infographic	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/21-instagram-facts-for-2021-infographic.html	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:23	693900/693900	---M--	200	added ('OK')	image/webp	etag:%227ece19bf08da758da9c1bf73e80ec36d%22	https://www.theiamedia.agency/hubfs/5f457a7b42f43f001ddff00f.webp	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/5f457a7b42f43f001ddff00f.webp	(from https://www.theiamedia.agency/blog/tag/marketing)
12:28:24	129707/129707	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2001%20Dec%202021%2010:28:20%20GMT	https://www.theiamedia.agency/blog/tag/generated_global_groups/28747431163.html	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/blog/tag/generated_global_groups/28747431163.html	(from https://www.theiamedia.agency/blog/tag/marketing)
